handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_be61d9d7-b30e-782d-59b9-b2a912fc2684,Product,"Snow, LED Whitening Electric Toothbrush (multiple modes, cosmetic whitening focu","Experience the future of dental care with the Snow, LED Whitening Electric Toothbrush. Perfect for those seeking advanced oral hygiene, this toothbrush features multiple modes tailored to your specific needs, emphasizing cosmetic whitening for a radiant smile. At Dentaltourismclinicsindia, we align with your desire for top-notch dental solutions, ensuring your journey to optimal oral health is both effective and luxurious. Elevate your brushing routine today with this cutting-edge toothbrush designed to offer superior cleanliness and shine.",b6120a_56aacf9dbca942878a7e424cf2801b9e~mv2.jpg;b6120a_5d30bc8ec2c342b5b44820f677a03113~mv2.jpg;b6120a_3dc69739c2e54bb3931a277f870d28b7~mv2.jpg;b6120a_35ab37d0f15a4673a4b1f5eb815def80~mv2.jpg;b6120a_e11075dd95c342e49a4ff6a0c934d9c2~mv2.jpg,Soft Bristles Toothbrushes,,,9780.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a07ec867-8db0-50c0-7be2-8a61bee20d5d,Product,"Waterpik, Sensonic Sonic Electric Toothbrush (high-speed bristle motion for stai","Discover the superior cleaning power of the Waterpik Sensonic Sonic Electric Toothbrush, designed for optimal oral health with high-speed bristle motion to effectively remove stains. At Dentaltourismclinicsindia, we prioritize your dental well-being, and this advanced toothbrush aligns perfectly with our commitment to providing exceptional dental care. Its innovative technology ensures a deep clean, promoting healthier gums and brighter smiles. Trust in our expertise to bring you the best in dental hygiene solutions. Enhance your oral care routine with the Waterpik Sensonic Sonic Electric Toothbrush today.",b6120a_7e8fa016f2ba4f68b72c6b69c688fcec~mv2.webp;b6120a_db7a56e06c484a3a95c1a56f2ca06e7c~mv2.webp;b6120a_787e15494ee24cfea4592c0a7dabe3e4~mv2.webp;b6120a_e54458f3dec54e2d851561024d5f9abe~mv2.webp;b6120a_8546bc78c8e744a79751c93a8b7ab84d~mv2.webp,Soft Bristles Toothbrushes,,,16670.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b33faac-d643-5ec5-64ff-da7ac913fe12,Product,"Quip, Simple sonic toothbrush with built-in timer and replaceable headsSimple so","Discover the Quip Simple Sonic Toothbrush at Dentaltourismclinicsindia, where dental health meets innovation. This sleek toothbrush features a built-in timer to ensure optimal brushing duration and replaceable heads for ongoing hygiene. As a premier dental center, we understand the importance of effective oral care, and Quip delivers with its superior simplicity and performance. Enjoy a professional clean at home, reflecting our commitment to dental excellence and patient care. Visit Dentaltourismclinicsindia to elevate your dental routine with Quip today.",b6120a_c27a596128c149f38c30bbefe83bd6e6~mv2.jpg;b6120a_7e63e19bf31843bcb57329e48dce9be4~mv2.jpg,,,,7290.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2eadd018-459c-d63e-194c-75ec7e4ed77f,Product,"Perfora, Kids Electric Toothbrush (Zi and Zou models for ages 3-8)","Discover Perfora, the innovative Kids Electric Toothbrush (Zi and Zou models) designed for children ages 3-8, exclusively available at Dentaltourismclinicsindia. These interactive brushes make oral care fun and effective, ensuring your little ones develop healthy brushing habits. With gentle bristles and exciting designs, the Zi and Zou models provide a delightful experience tailored for young smiles. At Dentaltourismclinicsindia, we value your child's dental health and offer state-of-the-art solutions to keep their teeth sparkling. Choose Perfora for preventative care that uplifts your child's oral hygiene routine.",b6120a_78ed7460ed49436b9280b63f402d7dbd~mv2.webp;b6120a_4e80d34bc4fa47528db8a25d7c09f6b1~mv2.webp;b6120a_9878d1f314dd4b5eb5a13fbf9dfe8234~mv2.webp;b6120a_7fe0589b8fed448886b97f7a362b0e9b~mv2.webp;b6120a_57fff5692e3e498c85e3992e6ad6d700~mv2.webp;b6120a_d5f25613c08242a3ba08fd12be54fc90~mv2.webp,Kids Tooth Brush,,,990.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7569473e-2d7a-f262-7723-db11c2474a15,Product,"Perfora, Sonic Electric Toothbrush Models 001, 002, 004, 005 (AAA battery/rechar","Discover the Perfora Sonic Electric Toothbrush, available in models 001, 002, 004, and 005, at Dentaltourismclinicsindia. Engineered for optimal dental health, these toothbrushes boast advanced sonic technology for a superior clean, whether powered by AAA batteries or rechargeable options. Our focus on top-tier dental care aligns perfectly with these innovative brushes, designed to enhance your oral hygiene routine effortlessly. Trust Dentaltourismclinicsindia to bring you cutting-edge dental solutions that support your commitment to a healthier smile. Visit us today and experience the difference with Perfora.",b6120a_21a3877edfd5423394878cfc6ab9bae2~mv2.webp;b6120a_00882b52fc5d4684ab37de9d6d81321e~mv2.webp;b6120a_1a379795f9cb4ff9a18d695ad86911b2~mv2.webp;b6120a_dec521533f7e447988d28387f83c8cf9~mv2.webp;b6120a_dee62091f5a74a4bab2a3f539902c746~mv2.webp;b6120a_557ab5a8176b4ecf900a65e9e4fb7813~mv2.webp;b6120a_5bcc2541f09641e2afb66a7ff4a1853a~mv2.webp;b6120a_5d397835103d4e2995391c9f8ff2c8ef~mv2.webp;b6120a_e7daa7a7d9f045dbade5bd6c0a684c4d~mv2.webp,Soft Bristles Toothbrushes,,,1290.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_06b99e89-e039-16e8-44ea-07747740535f,Product,"AGARO, Cosmic Plus Sonic Electric Toothbrush (40,000 strokes/min, 5 cleaning mod","Experience top-tier oral care with the AGARO Cosmic Plus Sonic Electric Toothbrush, now available at Dentaltourismclinicsindia. Delivering 40,000 powerful strokes per minute and equipped with 5 adjustable cleaning modes, this toothbrush ensures a thorough and personalized clean. As a trusted dental center dedicated to excellence, we recommend this advanced tool to enhance your dental hygiene routine. Join our commitment to superior dental health and discover the future of brushing with AGARO Cosmic Plus.",b6120a_34e039027e734e6b82ff731640812324~mv2.jpg;b6120a_1e3a91ec4d88418b8cdc855a286d764a~mv2.jpg;b6120a_6cb54d3a20074363a6367ce7576aec1b~mv2.jpg;b6120a_b6be4da22d704f74b5b86c16c922efdc~mv2.jpg;b6120a_342b25303f194d7985c38d9d296d1ed5~mv2.jpg;b6120a_e6661432b4664650b5e2d88860d916a8~mv2.jpg,Soft Bristles Toothbrushes,,,3690.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f55e0d55-da8b-6ecf-6923-27e0bea67d4e,Product,"Colgate,  ProClinical 150 Charcoal Sonic Battery-Powered Toothbrush","Experience advanced oral care at Dentaltourismclinicsindia with the Colgate ProClinical 150 Charcoal Sonic Battery-Powered Toothbrush. This innovative toothbrush uses powerful sonic vibrations and charcoal-infused bristles to effectively remove plaque and surface stains, ensuring your visit to our dental center is complemented by exceptional at-home care. Our commitment to providing top-tier dental solutions is reflected in the quality and performance of this product, designed for optimal oral health. Join us in embracing the fusion of cutting-edge technology and professional dental care with Colgate's ProClinical 150. Your journey to a brighter, healthier smile begins here.",b6120a_4bcd55991e0142918717213d56ca8d67~mv2.jpg;b6120a_b6ec1f6233034857831adffd128f173b~mv2.jpg;b6120a_00b1febbe4ae4347b1c649bfef044c7b~mv2.jpg;b6120a_d215a53fd9f949b283429d345229317a~mv2.jpg;b6120a_be0150764dea427d9ed16bfd69e3e616~mv2.jpg;b6120a_5b633446ab67494d82924457566070fa~mv2.jpg;b6120a_f0f66309c2ec4290a064b2350a205d28~mv2.jpg,Soft Bristles Toothbrushes,,,1190.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f63bb0b7-2a33-bf7c-eae6-6fa1fa0997b0,Product,"Caresmith, Spark Rechargeable Electric Toothbrush (sonic tech, DuPont bristles,","Experience the advanced oral care of the Caresmith Spark Rechargeable Electric Toothbrush, now available at Dentaltourismclinicsindia. Engineered with cutting-edge sonic technology and premium DuPont bristles, this toothbrush ensures an unparalleled cleaning action that can elevate your dental hygiene routine. As a leading dental center, we value your oral health and provide solutions that align with our commitment to top-quality care. Visit us to explore how Caresmith can enhance your dental wellness journey with its innovative design and superior performance. Keep your smile sparkling with the trusted expertise of Dentaltourismclinicsindia.",b6120a_c2261dbd4d5b430db3a0734107bd2dbc~mv2.jpg;b6120a_2d128118f4f443129a559ef7f10d890f~mv2.png;b6120a_bc379a89e073434bae1c9e8f147ca41d~mv2.jpg;b6120a_08450a98a9b34bffa7de51283800fa33~mv2.webp,Soft Bristles Toothbrushes,,,1890.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f6fca0bc-6749-bb96-0da3-7b818ec338fa,Product,"Seven Oral Care, SuperBrush Electric Toothbrush Kit (24,000–33,000 vibrations/mi","Experience the ultimate in dental care with the Seven Oral Care, SuperBrush Electric Toothbrush Kit, offering an impressive range of 24,000–33,000 vibrations per minute. Available at Dentaltourismclinicsindia, this advanced toothbrush ensures a superior clean, effectively removing plaque and promoting optimal oral health. Aligned with our commitment to excellence in dental services, the SuperBrush is designed to cater to all your oral care needs while traveling or visiting our center. Upgrade your oral hygiene routine with the precision and efficiency trusted by dental professionals. Visit Dentaltourismclinicsindia to learn more about our services and how this innovative toothbrush can enhance your dental health.",b6120a_e216ef1087a94e09bed76828dd459136~mv2.webp;b6120a_dea6b89633094ea88d6a20f7feb85f1a~mv2.webp;b6120a_c1d21fa0122f45c88a2d41c0e8ca5468~mv2.webp;b6120a_6217791e9eb34fb3983194236c5f1091~mv2.webp;b6120a_b9d0f7ef204e40f4930cd7b00eaf816f~mv2.webp,Soft Bristles Toothbrushes,,,5990.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b337092f-d500-ab75-72b5-f3435b4beec4,Product,"Philips Sonic care, ProtectiveClean 6100 (sonic vibrations, customizable intensi","Experience the ultimate in oral care with the Philips Sonicare, ProtectiveClean 6100, now available at Dentaltourismclinicsindia. Harnessing powerful sonic vibrations and offering customizable intensity settings, this advanced toothbrush ensures a personalized cleaning experience that effectively improves gum health and whitens teeth. At our world-class dental center, we integrate the latest dental technology with our commitment to excellence, making premium dental care accessible and efficient. Discover the difference and elevate your oral hygiene routine with one of the best tools recommended by dental professionals. Enhance your smile today with Dentaltourismclinicsindia – where cutting-edge innovation meets exceptional care.",b6120a_59b7f531df754853a6f367a29cd3673d~mv2.webp;b6120a_0d6e6ee258274fa89ed2b6d2a27fc50d~mv2.webp;b6120a_67bd8c3fc3334f7ea173cc7ce8c7df06~mv2.jpg;b6120a_1a80b511e9094852a52ceadadf9e3fa0~mv2.avif,Soft Bristles Toothbrushes,,,2490.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c46aad48-8b35-b9e5-3a31-bbafb44b3fdd,Product,"Oral-B,Oral-B, Pro 1000 (oscillating-rotating technology, pressure sensor)","At Dentaltourismclinicsindia, we are committed to offering cutting-edge dental care solutions. Elevate your oral hygiene routine with the Oral-B Pro 1000, featuring advanced oscillating-rotating technology and a built-in pressure sensor to ensure optimal plaque removal and gum protection. Our dental center recommends this superior electric toothbrush for its clinically proven effectiveness and ease of use. Experience the difference in your dental health with a tool that aligns with our dedication to excellence and patient care. Invest in your smile with the Oral-B Pro 1000.",b6120a_9348bc51342e43449df78806ffd3e769~mv2.jpg;b6120a_ddbe320ef3df4b5db386ab347029f011~mv2.jpg;b6120a_715cf80c94b947e7af97d3fc550034a9~mv2.webp;b6120a_6dabff09473e446f969ac8a0c0defa67~mv2.jpg;b6120a_ca4071bcfeea4b6db565268e2429c346~mv2.jpeg,Soft Bristles Toothbrushes,,,5190.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7dc08486-eece-0a05-471f-99a01b046df2,Product,Oral-B,,b6120a_e220d99740e84e7ca76cc21c7c2d4c84~mv2.webp,FLosser;Dental Floss string / ribbon;Floss picks/Flossttes,,,110.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c4305238-8a0d-dd1e-8dd6-534ac89eb0e0,Product,Colgate Waxed Dental Floss - 25 m,"Discover the superior dental care with Colgate Waxed Dental Floss - 25 m, available at Dentaltourismclinicsindia. Our carefully selected dental products reflect our commitment to your oral health, providing an efficient and comfortable flossing experience. This durable, wax-coated floss is designed to effectively remove plaque between teeth and below the gum line, ensuring a cleaner, healthier mouth. Trust Dentaltourismclinicsindia to bring you top-quality products that align with our exceptional dental services and values. Achieve optimal dental hygiene and enhance your smile today.",b6120a_868a0cefcd864b92b73fcbb9195289b9~mv2.jpg,Dental Floss string / ribbon;Floss picks/Flossttes,,,170.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d3afee73-2fb5-8efb-c4e1-27ce6fbc8f60,Product,"Perfora, Replaceable nozzles available for Smart & Power models","Upgrade your dental care with Perfora Replaceable Nozzles, designed specifically for the Smart & Power models available at Dentaltourismclinicsindia. These nozzles ensure optimal hygiene and efficiency, providing precise and comfortable cleaning tailored to your needs. Expertly crafted to meet high standards, they seamlessly integrate with our state-of-the-art dental solutions. Enhance your oral health experience with ease and reliability by choosing Perfora Replaceable Nozzles, and trust the professionals at Dentaltourismclinicsindia for all your dental care essentials.",b6120a_06ca62d396924d57bbc7bbf1b860bf36~mv2.webp;b6120a_139b69287c1c4d8083b02d66cb4fabfb~mv2.webp;b6120a_43567c32a96b4ec4a2b3cd840036a012~mv2.webp;b6120a_8f17c876fcad43f68dd56faf1c27e025~mv2.webp,Power flossers,,,390.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fc7d69af-4da6-b9bb-0b41-ff19e173afdc,Product,"Perfora, Super Dental Flosser","Experience superior dental care with Perfora, Super Dental Flosser at Dentaltourismclinicsindia. Designed for effective and thorough oral hygiene, this innovative flosser effortlessly removes plaque and debris, ensuring healthier gums and a brighter smile. Our dental center emphasizes top-notch patient care and advanced technology, aligning perfectly with this product's superior performance. Trust us to provide you with the best in dental health solutions, enhancing your smile and overall well-being. Make your oral care routine exceptional with Perfora, where professional quality meets everyday convenience.",b6120a_d4ad64f9f270495e851035d6a328a694~mv2.jpg;b6120a_dc91fc2a208b4d5b87a2e177c07a5c59~mv2.jpg;b6120a_31d731cd06434832ae54d2998593b381~mv2.jpg;b6120a_5e13d34dfab442549d3e728a771e2f25~mv2.jpg;b6120a_e0ef0b1975294ef888c840ba78f32392~mv2.jpg;b6120a_f0170f8b54a0468396fac9ec9ab6ac23~mv2.jpg,FLosser;Power flossers,,,1590.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6375ea5d-3203-db7b-83fc-04cd0d58284e,Product,"Perfora, Power Dental Flosser","Discover Perfora, Power Dental Flosser at Dentaltourismclinicsindia, your trusted partner in dental care. This advanced flosser is designed to offer a superior clean, reaching areas that traditional floss can't, ensuring optimal oral health. Perfect for those seeking a professional-grade clean at home, it complements our comprehensive dental services. Invest in your smile with Perfora, where premium dental care meets convenience.",b6120a_80abc78736b546249cf796857769ca54~mv2.avif;b6120a_ca6a6104dafe4f599035dbe0ce4c2612~mv2.webp;b6120a_ac78e3d7c4694883beb28e085fda9d80~mv2.avif,FLosser;Power flossers,,,2190.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_04d85d76-dbab-60e2-435f-8ca2e835f326,Product,"Perfora, Smart Dental Flosser","Introducing Perfora, the Smart Dental Flosser available at Dentaltourismclinicsindia. Designed with advanced technology, Perfora ensures superior oral hygiene, making it an essential part of your dental care routine. Our dental center prides itself on providing top-notch services, and Perfora aligns perfectly with our commitment to quality and innovation. Experience precision cleaning and improve your oral health with Perfora, the smart choice for dental tourists seeking exceptional care. Enhance your smile with the best at Dentaltourismclinicsindia.",b6120a_09e22f9f51be449bbbb63eb5e0e59031~mv2.avif;b6120a_52ea91d849194bb2a837d5b7e7912c64~mv2.webp;b6120a_04ffc650e91e4dc9b5180a089236bd5c~mv2.webp;b6120a_9d0c8851b71f426faa1510f1afafacfe~mv2.webp;b6120a_53992f9b34ae4a1c8decd5f8a084c610~mv2.webp,FLosser;Power flossers,,,3390.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9371882f-8a97-62c2-c684-57a05d189750,Product,Oral-Advanced Cordless Irrigator with cordless design and effective cleaning,"Introducing the Oral-Advanced Cordless Irrigator, a revolution in dental hygiene available at Dentaltourismclinicsindia. Designed for effortless use and superior cleaning, this cordless irrigator reaches every corner of your mouth, removing plaque and food particles effectively. Ideal for travelers and busy professionals, it enhances your oral health routine with convenience and precision. Experience the exceptional care that aligns with the high standards of Dentaltourismclinicsindia, where your dental well-being is our priority. Enhance your smile with advanced technology today.",b6120a_c15b2ea7a7ce4ce1abe53d224f683351~mv2.webp;b6120a_0ef4bcf91dc3428f92ef8e530d005c55~mv2.jpg;b6120a_4c9facbb25944fe3a93b494c3b36291e~mv2.jpg;b6120a_c6ad1110f96345d1954e5773da86aa7c~mv2.webp,FLosser;Power flossers,,,7130.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
